      0.333985631686; 7;9
      0.140287016965; 4;6;7
      0.140276878075; 1;5;8;9;10
      0.140181176411; 2;6;8;10
      0.140173338936; 1;2;4;8;9;10
      0.140140976737; 0;1;4;5;6;10
      0.140140572770; 1;4;6;7;8;9
      0.140105320360; 0;2;3;4;5;6;10
      0.140067260277; 0;1;5;6;8;9;10
      0.140056003986; 0;1;2;6;8;10
      0.140055557797; 0;1;4;6;7;8;9;10
      0.140025795237; 1;3;4;7;8;10
      0.140005272890; 1;2;3;4;5;6;7
      0.139978876882; 0;1;2;4;6;8;9
      0.139974900511; 2;3;4;5;6;7;8;9;10
      0.139950793311; 0;1;2;3;4;5;7;8;10
      0.139941795903; 0;1;2;3;4;5;7;8
      0.139909976430; 1;2;8
      0.139903128999; 4;6;7;8;10
      0.139849074368; 0;1;2;3;4;6;10
      0.139846752752; 1;2;5;6;7;8;9;10
      0.139825805845; 4;5;6;7;8;9;10
      0.139817972611; 1;2;4;5;8;9;10
      0.139814907869; 0;1;2;3;5;7;10
      0.139793914296; 1;3;4;5;6;7;8;9;10
      0.139753125993; 0;1;2;3;4;5;8
      0.139744263640; 1;3;4;8;10
      0.139727453176; 0;2;5;6;7;8;10
      0.139699241401; 1;5;6;7;8;9
      0.139687382437; 0;1;3;4;6;7;8;9;10
      0.139680470916; 0;2;4;5;7;10
      0.139632424381; 0;1;2;5;8;10
      0.139625885111; 1;3;5;6;7;8;10
      0.139603340995; 3;4;6;10
      0.139602176777; 1;2;3;5;6;8;9;10
      0.139590595887; 0;4;7;10
      0.139584005533; 1;6;8;9;10
      0.139558937892; 0;2;4;6;7;8;10
      0.139544340969; 0;1;2;3;4;6;7;10
      0.139543829576; 0;1;2;4;5;10
      0.139531665917; 1;2;4;5;6;7;9
      0.139524913442; 1;5;9;10
      0.139504030105; 0;2;3;4;6;7;10
      0.139489965469; 0;4;5;6;7;8;10
      0.139479283482; 0;2;3;4;5;6;7;8;9;10
      0.139473976839; 0;1;2;3;4;5;6;7
      0.139448522451; 0;1;4;6;7;9;10
      0.139426158054; 0;1;2;3;4;7;8;10
      0.139407508327; 0;1;4;6;7;8;9
      0.139329496074; 1;2;3;6;8;10
      0.139309184542; 1;3;5;7;8;10
      0.139274745244; 1;3;5;6;7;10
      0.139271470445; 1;2;4;6;9;10
      0.139244837574; 2;3;4;5;6;8;10
      0.139241868753; 3;5;8;10
      0.139226477242; 1;5;7;9;10
      0.139220794330; 0;1;3;4;5;8;9;10
      0.139215410945; 0;1;4;5;7;10
      0.139209553669; 4;6;8;9;10
      0.139189650175; 0;2;5;6;10
      0.139161720022; 0;1;4;5;6;7;9;10
      0.139157856296; 2;3;4;5;8;9;10
      0.139110839180; 0;5;6;8;9;10
      0.139081467415; 0;2;3;4;5;6;8;10
      0.139066219942; 0;1;2;3;5;6;8;10
      0.139060531462; 2;3;4;5;8;10
      0.139049465710; 0;1;2;7;8;10
      0.139043936589; 0;1;2;3;4;8;9;10
      0.139032666999; 0;1;4;5;6;7;8
      0.139008308734; 1;2;4;5;6;8;9
      0.139005671655; 0;1;2;5;9;10
      0.138980038761; 0;1;4;6;7;10
      0.138976091748; 0;5;6;8
      0.138957489346; 1;5;7;8;10
      0.138942648620; 1;2;3;4;5;8;9;10
      0.138929406417; 1;2;3;4;6;7;8;10
      0.138915451636; 1;2;4;5;7;8;9;10
      0.138896644245; 1;3;4;5;6;7
      0.138885867978; 1;3;4;7;10
      0.138848098075; 1;2;4;6;7;10
      0.138846101463; 1;3;4;5;6;8;9
      0.138824909216; 1;4;6;7;8;9;10
      0.138755425783; 1;3;4;6;10
      0.138717145414; 1;3;4;5;6;8;9;10
      0.138705459539; 1;2;6;9;10
      0.138671808584; 0;1;4;5;6;7
      0.138650259670; 1;2;4;7;8;10
      0.138630057908; 0;1;2;5;6;9;10
      0.138612181647; 1;2;3;4;5;6;9;10
      0.138543483266; 1;2;3;4;5;7;9;10
      0.138480306433; 0;1;2;3;8;10
      0.138461688794; 4;6;9
      0.138447422674; 0;3;5;8;10
      0.138440665402; 1;3;5;6;10
      0.138426845219; 0;1;2;4;8;9;10
      0.138358597557; 0;2;3;5;6;7;9;10
      0.138332013801; 0;2;5;10
      0.138309718944; 4;5;7;8
      0.138279505041; 0;2;4;5;6;7;10
      0.138265609773; 1;2;3;6;7;10
      0.138214022219; 1;2;3;4;8;9;10
      0.138209352201; 1;4;6;7;9
      0.138192353786; 1;2;3;8;10
      0.138173571693; 1;2;4;5;8;10
      0.138172672737; 0;1;2;3;4;5;7;10
      0.138168469960; 0;1;4;6;8;9
      0.138106651210; 0;1;4;6;7;9
      0.138091744600; 0;1;2;6;7;8;10
      0.138054356027; 0;1;2;3;4;6;7;8;10
      0.138037335089; 1;3;5;8;10
      0.138020085032; 0;1;2;3;5;6;7;8;10
      0.138019699370; 0;1;5;6;7;8;9;10
      0.137989822650; 0;2;4;5;6;8;9
      0.137983636983; 0;1;4;6;10
      0.137981315915; 2;4;5;6;8;9;10
      0.137975248142; 0;1;3;4;6;9;10
      0.137927203899; 0;1;4;7;10
      0.137871533859; 0;1;2;3;6;10
      0.137863771778; 0;2;6;7;10
      0.137855144938; 3;5;6;8;10
      0.137827422172; 5;6;7;10
      0.137819195651; 0;1;3;4;6;7;8;10
      0.137785142556; 0;4;9;10
      0.137757028828; 0;4;5;6
      0.137746914154; 1;3;4;5;6;8
      0.137741236574; 1;2;4;5;6;7
      0.137730315600; 0;2;3;4;5;7;8;10
      0.137715805025; 3;4;5;6;10
      0.137681193822; 1;2;4;5;6;7;8;9
      0.137643977036; 2;4;5;6;7;9;10
      0.137628295577; 1;2;3;5;6;9;10
      0.137608954893; 0;3;4;5;8;10
      0.137561437341; 1;4;7;9;10
      0.137551775485; 1;5;6;9;10
      0.137549685707; 1;2;5;7;9;10
      0.137465066033; 1;3;5;6;9;10
      0.137461927568; 0;4;5;6;7;9
      0.137425184176; 0;4;6;9;10
      0.137344420026; 1;4;8;9;10
      0.137320500369; 0;2;3;4;5;6;7;10
      0.137314139159; 0;1;2;4;5;7;9;10
      0.137313791111; 0;1;2;4;5;8;9;10
      0.137305922393; 1;2;7;8;10
      0.137274452426; 0;2;4;5;6;7;8;10
      0.137271816222; 1;3;4;6;9;10
      0.137253876023; 1;2;3;4;5;6;7;9
      0.137251073638; 2;4;5;7;8;10
      0.137222899283; 0;5
      0.137222260693; 1;4;7;9
      0.137168503032; 0;1;2;5;6;7;10
      0.137163414401; 0;2;4;5;6;7;8
      0.137140857760; 1;2;3;4;6;7;10
      0.137120121998; 0;1;2;5;6;8;9;10
      0.137068653187; 0;3;4;5;6;8;10
      0.137054233882; 1;4;6;8;9
      0.137049822032; 0;2;5;8;10
      0.137017049202; 5;6;7;8;10
      0.137003611176; 1;2;5;6;9;10
      0.136972413082; 0;2;4;5;8;9;10
      0.136941909395; 0;1;4;5;6;7;9
      0.136869739481; 0;1;4;5;7;8;9;10
      0.136828638343; 0;1;4;5;8;9
      0.136811677166; 1;4;5;7;9;10
      0.136790453261; 1;2;3;4;6;8;9;10
      0.136737580186; 1;2;4;5;6;9
      0.136736861935; 1;2;3;4;5;6;7;8;9
      0.136701693190; 1;2;4;5;6;7;8
      0.136559639348; 1;2;4;5;7;8;10
      0.136553581151; 0;1;2;3;5;6;8;9;10
      0.136545767172; 0;1;3;4;5;8;9
      0.136537991417; 1;3;4;5;6;10
      0.136513539155; 1;2;4;5;9;10
      0.136489588747; 0;1;2;3;5;8;9;10
      0.136487951201; 0;2;3;5;6;8;10
      0.136419763926; 0;1;4;6;7;8
      0.136412567466; 1;8;10
      0.136389106824; 1;2;10
      0.136352443229; 0;4;6;7;8;10
      0.136348430405; 1;3;4;6;8;9;10
      0.136289134673; 2;5;6;8;10
      0.136279116696; 0;5;6;8;10
      0.136252274288; 0;1;2;3;4;6;8;9;10
      0.136243990980; 4;5;7;10
      0.136242811655; 1;4;5;6;7;8;9
      0.136220815432; 0;5;8;10
      0.136197269959; 0;4;5;6;7;10
      0.136164992608; 0;1;3;4;6;7;9;10
      0.136126444209; 2;5;6;7;10
      0.136057436930; 0;1;4;7;8;9;10
      0.136050736335; 0;1;2;6;8;9;10
      0.136047893188; 1;4;6;7;8
      0.136044601191; 0;1;2;3;4;9;10
      0.135979228366; 1;2;3;4;6;8;10
      0.135962754920; 0;2;3;4;5;6;7;9;10
      0.135951594882; 1;4;5;6;7;8;9;10
      0.135934008437; 1;2;4;6;8;9
      0.135923726453; 0;4;6;7;10
      0.135902631123; 0;4;5;6;7
      0.135888225861; 4;5;6;7
      0.135842108438; 0;1;4;5;6;9
      0.135830620733; 1;2;3;4;8;10
      0.135817519265; 0;1;2;3;4;6;8;10
      0.135798528979; 1;3;4;5;7;9;10
      0.135784376390; 0;3;4;5;6;7;8;9;10
      0.135782088158; 5;6;9;10
      0.135769621486; 0;1;3;4;5;7;10
      0.135756874252; 1;5;6;7;10
      0.135739531836; 1;2;3;4;5;7;8;10
      0.135721348687; 1;4;6;8;9;10
      0.135704161264; 0;1;3;5;8;9;10
      0.135668700676; 0;1;4;8;9;10
      0.135658812262; 4;5;7;8;10
      0.135621083607; 0;1;2;3;4;5;6;8
      0.135565755042; 0;1;2;3;4;5;7;9;10
      0.135481220497; 1;5;8;10
      0.135473391172; 1;2;3;4;5;6;9
      0.135468899819; 0;1;2;3;5;6;7;8;9;10
      0.135415855836; 0;1;2;4;7;8;9;10
      0.135359144292; 1;4;7;8;10
      0.135347411371; 1;5;6;8;9;10
      0.135290811418; 0;1;3;4;6;7;10
      0.135234922304; 1;4;5;8;9;10
      0.135168501859; 1;2;3;4;5;6;10
      0.135167770745; 0;6;8;10
      0.135167506380; 1;2;3;4;5;6;7;8;9;10
      0.135148312761; 1;2;5;6;7;9;10
      0.135115269424; 1;3;4;5;6;9
      0.135108043944; 1;2;3;4;5;6;7;9;10
      0.135089066333; 1;3;4;6;8;10
      0.135043558140; 0;1;4;7;8;10
      0.135014017007; 0;1;2;4;8;10
      0.135003879993; 1;4;5;6
      0.134982825864; 1;2;8;10
      0.134970659363; 0;1;2;4;5;6;9
      0.134955345805; 0;1;2;5;7;8;10
      0.134931947361; 1;2;3;4;5;6;7;8;10
      0.134926555993; 0;1;2;3;4;5;7;8;9;10
      0.134911613418; 0;1;2;4;5;6;7
      0.134907508731; 0;3;4;5;6;7;8;10
      0.134898757283; 2;4;5;6;8;10
      0.134897939560; 0;1;3;4;5;6;7;9;10
      0.134886933198; 1;3;4;5;6;7;9;10
      0.134804076371; 0;4;6;8
      0.134748176709; 0;1;3;4;5;7;9;10
      0.134703612842; 0;1;5;6;9;10
      0.134679470889; 1;2;3;4;5;9;10
      0.134675549492; 0;1;4;5;8;10
      0.134621664906; 1;3;4;5;10
      0.134602630659; 0;1;4;5;8;9;10
      0.134416784964; 0;1;2;3;4;5;8;10
      0.134409002546; 0;2;6;8;10
      0.134378421407; 0;1;4;5;8
      0.134248162257; 0;1;2;4;6;7;10
      0.134237695385; 0;1;2;4;5;7;8;10
      0.134226405948; 1;2;3;4;5;7;10
      0.134165360416; 0;5;6;9;10
      0.134108876369; 1;2;4;6;8;9;10
      0.134062461320; 0;1;2;5;6;7;9;10
      0.134038309370; 0;1;2;3;4;5;6;7;9
      0.134000084795; 0;2;4;5;6;9;10
      0.133930314567; 4;6;7;10
      0.133922761561; 0;2;4;5;7;8;10
      0.133886339035; 0;1;4;9;10
      0.133872741800; 0;1;2;6;7;10
      0.133835391644; 1;2;5;6;8;9;10
      0.133785336900; 1;2;3;4;5;6;8;9
      0.133781322330; 0;1;3;4;5;6;7;10
      0.133771735800; 0;2;4;6;8;9;10
      0.133769545212; 1;2;4;8;10
      0.133682208171; 0;1;5;7;8;10
      0.133674020888; 0;4;5;6;7;8
      0.133650262308; 0;1;3;4;5;8;10
      0.133649250555; 0;1;2;4;6;8;9;10
      0.133576126544; 1;2;5;6;7;10
      0.133557612103; 1;3;4;5;6;9;10
      0.133504831518; 1;2;5;6;8;10
      0.133485175692; 4;5;6;8;9;10
      0.133459299351; 2;4;5;6;7;8;10
      0.133424969288; 0;1;4;5;9;10
      0.133389227830; 1;2;4;6;7;8;9;10
      0.133386632119; 1;3;4;5;6;7;10
      0.133356987059; 4;5;6;7;8
      0.133351565279; 0;1;2;3;4;6;7;9;10
      0.133332142299; 0;1;3;4;5;9;10
      0.133279182626; 1;4;5;6;7;9;10
      0.133268381624; 1;4;6;7;8;10
      0.133190972493; 0;2;5;6;7;10
      0.133188827594; 0;1;4;6;9;10
      0.133169418306; 0;4;5;7;10
      0.133129250557; 0;1;5;6;8;9
      0.133111191424; 1;2;3;5;7;10
      0.133095344587; 2;5;6;7;8;10
      0.133072931648; 1;4;5;7;10
      0.133028512136; 0;1;2;4;5;7;10
      0.133009978599; 0;2;4;5;6;7;8;9;10
      0.132974012652; 0;1;2;4;6;7;9;10
      0.132897296525; 1;4;6;7
      0.132895496583; 5;8;10
      0.132891935426; 0;1;3;4;5;7;8;9;10
      0.132869110207; 0;1;3;4;5;6;8;9;10
      0.132843631846; 0;1;2;5;6;7;8;10
      0.132720381810; 1;3;5;6;8;10
      0.132709309553; 1;4;6
      0.132705611762; 1;2;4;5;6;7;8;10
      0.132683953573; 1;3;4;5;6;7;8
      0.132682000782; 0;1;4;6;8;9;10
      0.132648662452; 1;2;3;4;5;6;8;9;10
      0.132565076258; 0;1;3;4;5;6;7;9
      0.132558400998; 3;4;5;8;10
      0.132514918414; 1;4;5;6;7;8
      0.132453634236; 1;3;4;5;6;7;8;10
      0.132447480459; 1;2;4;5;6;8;10
      0.132440195689; 0;1;2;3;4;5;6;7;10
      0.132388897020; 0;4;5;6;9
      0.132325169407; 0;1;4;5;6;7;8;9
      0.132294645927; 0;1;5;8;10
      0.132274969503; 0;1;2;3;4;5;6;7;9;10
      0.132238961332; 1;3;4;5;8;10
      0.132209844413; 1;4;5;9
      0.132197455546; 4;5;10
      0.132043265160; 1;2;4;6;10
      0.132026589535; 1;2;3;5;8;10
      0.132000259135; 1;4;5;9;10
      0.131993431599; 1;3;4;5;9;10
      0.131959284892; 0;2;4;5;6;8
      0.131958643155; 1;4;5;8
      0.131949040716; 0;1;4;5;6;8;9
      0.131846690957; 0;1;2;4;5;6;7;8;9
      0.131784403113; 4;5;6;9
      0.131748022307; 1;6;8;10
      0.131692927373; 4;5;6;7;8;10
      0.131686870865; 1;4;5;7;8;10
      0.131652832865; 1;2;4;5;6;7;9;10
      0.131607434937; 1;2;6;7;8;10
      0.131596634107; 0;1;4;5;6;8
      0.131503441881; 0;1;3;4;5;6;9;10
      0.131417085877; 0;1;2;3;4;6;9;10
      0.131412054693; 0;1;2;3;4;5;6;8;10
      0.131398969892; 0;1;2;4;5;9;10
      0.131385497430; 0;3;4;5;6;7;9
      0.131285655008; 0;1;2;5;6;7;8;9;10
      0.131210413216; 3;4;5;6;8;10
      0.131186022892; 1;4;5;6;7
      0.131130798056; 0;1;2;4;6;8;10
      0.131113899064; 0;4;5;8
      0.131099534387; 0;4;5;6;7;9;10
      0.131097596698; 0;1;4;5;7;8;10
      0.131086384206; 0;1;2;4;5;6;8
      0.131036544598; 0;2;5;6;8;10
      0.131033675081; 0;2;4;5;8;10
      0.130989116169; 1;2;4;5;6;7;10
      0.130864137934; 1;4;5;8;10
      0.130840128337; 0;1;2;3;4;5;6;7;8;9;10
      0.130835951121; 1;3;4;10
      0.130827048466; 0;1;2;4;5;6;7;8
      0.130814916208; 0;4;5;6;8;9
      0.130766294712; 0;1;2;4;5;6;7;9
      0.130681887201; 0;1;3;4;5;6;8;10
      0.130657880133; 0;1;3;4;6;8;10
      0.130637611619; 0;4;5;6;8
      0.130435259694; 1;5;6;7;8;10
      0.130427051798; 0;1;2;3;4;5;6;10
      0.130350482910; 0;1;2;4;5;8;10
      0.130200470444; 0;1;2;4;5;6;8;9;10
      0.130186737660; 0;1;2;4;5;6;7;8;9;10
      0.130137485718; 1;5
      0.130041463945; 1;2;5;6;7;8;10
      0.130019363454; 0;4;5;7;8;10
      0.129988955441; 1;9
      0.129908397550; 0;2;10
      0.129904534206; 2;4;5;6;7;10
      0.129782888797; 0;1;3;4;5;6;7;8
      0.129774558455; 1;2;4;5;6;8;9;10
      0.129656156919; 1;2;4;5;6;7;8;9;10
      0.129617357657; 0;1;4;8;10
      0.129457238705; 0;1;2;3;4;5;6;8;9
      0.129332091616; 0;2;4;6;8;10
      0.129308580784; 1;2;3;4;5;6;8;10
      0.129306067749; 1;4;6;8
      0.129301546917; 0;4;6;8;10
      0.129276241196; 0;2;4;5;6;8;9;10
      0.129254497490; 1;4;6;7;9;10
      0.129242479763; 0;1;2;3;4;5;6;7;8;10
      0.129207349979; 1;2;4;6;7;8;10
      0.129202608815; 0;1;2;5;6;8;10
      0.129105455737; 1;4;6;7;10
      0.129063830035; 1;4;6;9
      0.128986716773; 4;5;6;7;9;10
      0.128908221462; 1;2;5;8;10
      0.128907818368; 0;1;4;5;6;7;8;9;10
      0.128824699476; 1;4;5;6;8
      0.128779613287; 0;1;4;5;6;7;10
      0.128718756445; 3;4;10
      0.128685872156; 0;2;4;8;10
      0.128659633138; 5;6;8;10
      0.128634176391; 1;4;5;6;7;8;10
      0.128629761708; 4;5;8;10
      0.128528261484; 0;2;8;10
      0.128363016993; 0;1;2;3;4;5;6;8;9;10
      0.128311348989; 0;1;5;6;8;10
      0.128029058081; 0;1;2;3;4;5;9;10
      0.127997446321; 0;4;6
      0.127923588737; 0;1;4;6;7;8;10
      0.127834880056; 1;2;4;5;6;10
      0.127824086751; 0;1;4;5;6;9;10
      0.127733599546; 0;5;7;8;10
      0.127674784716; 1;2;4;5;6;9;10
      0.127583878331; 1;4;5;6;8;9;10
      0.127511927440; 4;5;6;9;10
      0.127505918055; 1;3;4;5;7;10
      0.127199573266; 0;4;8
      0.127007430487; 1;4;5;6;8;9
      0.126975081541; 0;4;5;6;9;10
      0.126962005914; 0;1;2;4;5;6;10
      0.126691043521; 0;1;2;3;4;5;8;9;10
      0.126681566617; 0;1;4;5;6;7;8;10
      0.126516409728; 1;3;4;5;8;9;10
      0.126384381368; 1;4;9;10
      0.126367243963; 1;2;3;4;5;8;10
      0.126278867799; 0;4;5;6;8;10
      0.126243675414; 0;1;2;4;5;6;8;10
      0.126022630160; 0;1;2;4;5;6;7;10
      0.125963276149; 0;1;3;4;5;6;7;8;10
      0.125513244076; 4;5;6;7;10
      0.125435943144; 4;6;8;10
      0.125356587836; 0;4;5;10
      0.125267670240; 1;2;3;4;5;6;7;10
      0.125206626735; 0;4
      0.125157943650; 0;2;4;5;6;8;10
      0.124952767829; 0;1;2;3;4;5;6;9;10
      0.124699509840; 1;2;3;4;5;10
      0.123711635969; 1;4;5;10
      0.123666679734; 0;2;4;5;6;10
      0.123459294608; 0;4;5;6;8;9;10
      0.123224452741; 5;6;10
      0.123148330707; 0;5;6;10
      0.123128820088; 4;5;6;8;10
      0.123009533184; 1;5;6;8;10
      0.122960262372; 0;1;2;4;5;6;7;9;10
      0.122852070777; 0;1;2;4;5;6;7;8;10
      0.122760887510; 1;4;6;8;10
      0.122737104541; 0;1;4;5;6;8;9;10
      0.122541367008; 0;1;2;8;10
      0.122456143129; 3;4;5;10
      0.122296204988; 1;4;9
      0.121928107078; 0;4;5;8;10
      0.121897561126; 0;1;2;4;5;6;8;9
      0.121891269496; 1;3;4;5;6;8;10
      0.120968572968; 1;4;5;6;7;10
      0.120851334654; 1;4;5;6;9;10
      0.120535818043; 1;4;6;9;10
      0.119713914760; 4;8
      0.119259827610; 0;4;5;6;10
      0.119250261551; 4;6;10
      0.118887232970; 0;1;4;6;8;10
      0.118060243050; 1;6
      0.117783716505; 0;8;10
      0.117526972432; 1;4;5;6;8;10
      0.117059455687; 1;4;5;6;10
      0.116680036743; 0;4;8;10
      0.116671707938; 1;5;6;10
      0.116434141919; 0;1;4;5;6;8;10
      0.116430577905; 1;4;8
      0.116292671404; 4;5;6;10
      0.116114928433; 1;4;5;6;9
      0.116074853720; 4;7
      0.115659464573; 0;6;10
      0.115162756409; 1;4;8;10
      0.115072984102; 0;1;2;4;5;6;9;10
      0.114254717308; 1;8
      0.113375619048; 0;4;6;10
      0.112889208185; 2;10
      0.111059646834; 0;5;10
      0.110941314960; 4;9
      0.110662985147; 3;10
      0.109834664016; 1;5;10
      0.109504741451; 1;4;6;10
      0.108597551073; 0;4;10
      0.107544472527; 0;8
      0.104712547177; 1;4;10
      0.103432466418; 1;6;10
      0.102035176401; 4;10
      0.099632136551; 0;10
      0.097867361424; 1;4
      0.097863518333; 0;6
      0.093057577121; 1;10
      0.092145206523; 5;10
      0.086141640411; 6;10
